,TIME,SMALLPARTICLES,LARGEPARTICLES,segment_idx,direction,LINE,ROUTE,START_STATION,END_STATION,length,GRADE,load
17,2019-11-10 21:59:00,332,2,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,
18,2019-11-10 22:00:00,365,8,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
39,2019-11-10 22:24:00,481,7,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
40,2019-11-10 22:25:00,511,13,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
69,2019-11-10 23:06:00,2142,206,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
86,2019-11-10 23:25:00,504,8,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
13,2019-11-17 22:13:00,453,17,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
30,2019-11-17 22:32:00,382,17,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
54,2019-11-17 23:06:00,392,15,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
69,2019-11-17 23:30:00,434,29,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,baseline
143,2019-12-02 08:02:00,164,11,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,rush_hour
143,2019-12-02 08:02:00,164,11,35,-1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,rush_hour
163,2019-12-02 08:28:00,158,11,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,rush_hour
163,2019-12-02 08:28:00,158,11,35,1,Green,C,Brandon Hall,Summit Ave/Winchester St,260.358455129506,2,rush_hour
19,2019-11-10 22:01:00,376,3,40,-1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
38,2019-11-10 22:23:00,464,12,40,1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
70,2019-11-10 23:07:00,1969,183,40,-1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
85,2019-11-10 23:24:00,523,8,40,1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
55,2019-11-17 23:07:00,375,12,40,-1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
68,2019-11-17 23:29:00,424,23,40,1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,baseline
144,2019-12-02 08:03:00,191,12,40,-1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,rush_hour
144,2019-12-02 08:03:00,191,12,40,-1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,rush_hour
162,2019-12-02 08:27:00,147,9,40,1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,rush_hour
162,2019-12-02 08:27:00,147,9,40,1,Green,C,Fairbanks Street,Brandon Hall,223.0195810856936,2,rush_hour
20,2019-11-10 22:02:00,322,5,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
37,2019-11-10 22:22:00,493,12,47,1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
71,2019-11-10 23:08:00,1798,148,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
84,2019-11-10 23:23:00,519,4,47,1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
15,2019-11-17 22:15:00,415,16,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
56,2019-11-17 23:08:00,378,14,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
67,2019-11-17 23:28:00,391,12,47,1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,baseline
145,2019-12-02 08:04:00,174,5,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,rush_hour
145,2019-12-02 08:04:00,174,5,47,-1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,rush_hour
161,2019-12-02 08:26:00,158,12,47,1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,rush_hour
161,2019-12-02 08:26:00,158,12,47,1,Green,C,Washington Square,Fairbanks Street,340.23577474193576,2,rush_hour
23,2019-11-10 22:05:00,297,2,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
35,2019-11-10 22:20:00,569,10,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
36,2019-11-10 22:21:00,521,9,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
73,2019-11-10 23:10:00,1620,146,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
83,2019-11-10 23:22:00,544,7,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
17,2019-11-17 22:17:00,480,23,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
26,2019-11-17 22:28:00,360,12,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
27,2019-11-17 22:29:00,399,24,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
28,2019-11-17 22:30:00,382,13,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
57,2019-11-17 23:09:00,364,14,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
65,2019-11-17 23:26:00,482,19,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
66,2019-11-17 23:27:00,429,15,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,baseline
147,2019-12-02 08:06:00,185,8,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,rush_hour
147,2019-12-02 08:06:00,185,8,46,-1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,rush_hour
159,2019-12-02 08:24:00,123,11,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,rush_hour
159,2019-12-02 08:24:00,123,11,46,1,Green,C,Tappan Street,Washington Square,269.27210165092094,2,rush_hour
24,2019-11-10 22:06:00,303,2,38,-1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
74,2019-11-10 23:11:00,1536,117,38,-1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
82,2019-11-10 23:21:00,561,6,38,1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
24,2019-11-17 22:26:00,391,17,38,1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
25,2019-11-17 22:27:00,393,19,38,1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
58,2019-11-17 23:10:00,358,12,38,-1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,baseline
148,2019-12-02 08:07:00,157,3,38,-1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,rush_hour
148,2019-12-02 08:07:00,157,3,38,-1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,rush_hour
157,2019-12-02 08:22:00,102,4,38,1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,rush_hour
157,2019-12-02 08:22:00,102,4,38,1,Green,C,Dean Road,Tappan Street,303.0963690170998,2,rush_hour
26,2019-11-10 22:08:00,276,1,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
34,2019-11-10 22:19:00,630,15,39,1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
75,2019-11-10 23:12:00,1453,116,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
81,2019-11-10 23:20:00,600,8,39,1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
18,2019-11-17 22:18:00,451,16,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
59,2019-11-17 23:11:00,408,22,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
60,2019-11-17 23:12:00,407,22,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
64,2019-11-17 23:25:00,597,28,39,1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,baseline
150,2019-12-02 08:09:00,164,5,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,rush_hour
150,2019-12-02 08:09:00,164,5,39,-1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,rush_hour
156,2019-12-02 08:21:00,116,5,39,1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,rush_hour
156,2019-12-02 08:21:00,116,5,39,1,Green,C,Englewood Avenue,Dean Road,303.02481636397454,2,rush_hour
27,2019-11-10 22:09:00,292,3,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
28,2019-11-10 22:10:00,286,2,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
76,2019-11-10 23:13:00,1579,134,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
80,2019-11-10 23:19:00,606,8,36,1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
19,2019-11-17 22:19:00,434,18,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
20,2019-11-17 22:20:00,561,38,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
22,2019-11-17 22:24:00,422,16,36,1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
61,2019-11-17 23:13:00,499,44,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
63,2019-11-17 23:24:00,660,26,36,1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,baseline
151,2019-12-02 08:10:00,154,4,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,rush_hour
151,2019-12-02 08:10:00,154,4,36,-1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,rush_hour
154,2019-12-02 08:19:00,127,10,36,1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,rush_hour
154,2019-12-02 08:19:00,127,10,36,1,Green,C,Cleveland Circle,Englewood Avenue,326.10254619574704,2,rush_hour
1,2019-11-12 22:10:00,5156,356,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,baseline
2,2019-11-12 22:11:00,5181,311,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,baseline
79,2019-11-12 23:31:00,856,40,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,baseline
80,2019-11-12 23:32:00,1149,43,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,baseline
92,2019-11-13 23:59:00,5290,553,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,baseline
93,2019-11-14 00:00:00,7128,683,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,
127,2019-12-02 07:46:00,1069,47,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
128,2019-12-02 07:47:00,1043,54,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
129,2019-12-02 07:48:00,1431,49,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
130,2019-12-02 07:49:00,1664,64,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
131,2019-12-02 07:50:00,1806,59,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
132,2019-12-02 07:51:00,1453,59,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
133,2019-12-02 07:52:00,1238,65,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
134,2019-12-02 07:53:00,1027,37,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
135,2019-12-02 07:54:00,794,42,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
136,2019-12-02 07:55:00,537,24,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
137,2019-12-02 07:56:00,378,14,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
138,2019-12-02 07:57:00,297,9,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
127,2019-12-02 07:46:00,1069,47,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
128,2019-12-02 07:47:00,1043,54,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
129,2019-12-02 07:48:00,1431,49,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
130,2019-12-02 07:49:00,1664,64,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
131,2019-12-02 07:50:00,1806,59,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
132,2019-12-02 07:51:00,1453,59,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
133,2019-12-02 07:52:00,1238,65,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
134,2019-12-02 07:53:00,1027,37,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
135,2019-12-02 07:54:00,794,42,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
136,2019-12-02 07:55:00,537,24,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
137,2019-12-02 07:56:00,378,14,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
138,2019-12-02 07:57:00,297,9,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
180,2019-12-02 08:45:00,859,26,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
181,2019-12-02 08:46:00,1139,46,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
182,2019-12-02 08:47:00,1548,52,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
180,2019-12-02 08:45:00,859,26,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
181,2019-12-02 08:46:00,1139,46,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
182,2019-12-02 08:47:00,1548,52,29,1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
7,2019-12-09 07:09:00,6440,452,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
8,2019-12-09 07:10:00,5769,386,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
7,2019-12-09 07:09:00,6440,452,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
8,2019-12-09 07:10:00,5769,386,29,-1,Green,B/C/D,Hynes Convention Center,Copley,809.3654970145494,7,rush_hour
4,2019-11-12 22:13:00,4912,293,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
5,2019-11-12 22:14:00,4334,237,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
76,2019-11-12 23:28:00,215,11,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
77,2019-11-12 23:29:00,400,24,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
19,2019-11-13 22:43:00,3176,118,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
20,2019-11-13 22:44:00,3090,100,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
21,2019-11-13 22:45:00,2972,100,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
22,2019-11-13 22:46:00,3057,89,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
23,2019-11-13 22:47:00,3317,96,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
24,2019-11-13 22:48:00,3420,96,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
89,2019-11-13 23:56:00,371,30,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
90,2019-11-13 23:57:00,1647,179,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,baseline
130,2019-12-02 07:49:00,1664,64,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
131,2019-12-02 07:50:00,1806,59,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
130,2019-12-02 07:49:00,1664,64,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
131,2019-12-02 07:50:00,1806,59,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
177,2019-12-02 08:42:00,373,8,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
178,2019-12-02 08:43:00,490,16,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
177,2019-12-02 08:42:00,373,8,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
178,2019-12-02 08:43:00,490,16,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
9,2019-12-09 07:11:00,6597,484,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
10,2019-12-09 07:12:00,6820,502,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
9,2019-12-09 07:11:00,6597,484,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
10,2019-12-09 07:12:00,6820,502,30,-1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
92,2019-12-09 08:37:00,1706,110,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
93,2019-12-09 08:38:00,3666,241,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
94,2019-12-09 08:39:00,5066,316,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
92,2019-12-09 08:37:00,1706,110,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
93,2019-12-09 08:38:00,3666,241,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
94,2019-12-09 08:39:00,5066,316,30,1,Green,B/C/D,Kenmore,Hynes Convention Center,713.3437589396641,7,rush_hour
7,2019-11-12 22:16:00,2515,127,13,-1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",baseline
75,2019-11-12 23:27:00,161,11,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",baseline
26,2019-11-13 22:50:00,2551,68,13,-1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",baseline
88,2019-11-13 23:55:00,246,10,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",baseline
90,2019-12-09 08:35:00,589,34,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",rush_hour
91,2019-12-09 08:36:00,614,37,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",rush_hour
90,2019-12-09 08:35:00,589,34,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",rush_hour
91,2019-12-09 08:36:00,614,37,13,1,Green,B,Blandford Street,Kenmore,374.2030751797978,"2,7",rush_hour
9,2019-11-12 22:18:00,851,42,16,-1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
73,2019-11-12 23:25:00,218,15,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
27,2019-11-13 22:51:00,1843,40,16,-1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
28,2019-11-13 22:52:00,1227,27,16,-1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
86,2019-11-13 23:53:00,330,15,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
87,2019-11-13 23:54:00,261,10,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,baseline
13,2019-12-09 07:15:00,4005,221,16,-1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
13,2019-12-09 07:15:00,4005,221,16,-1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
88,2019-12-09 08:33:00,766,48,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
89,2019-12-09 08:34:00,632,35,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
88,2019-12-09 08:33:00,766,48,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
89,2019-12-09 08:34:00,632,35,16,1,Green,B,Boston University East,Blandford Street,364.9216952606868,2,rush_hour
10,2019-11-12 22:19:00,578,24,15,-1,Green,B,Boston University Central,Boston University East,217.80787051563746,,baseline
72,2019-11-12 23:24:00,263,23,15,1,Green,B,Boston University Central,Boston University East,217.80787051563746,,baseline
29,2019-11-13 22:53:00,843,18,15,-1,Green,B,Boston University Central,Boston University East,217.80787051563746,,baseline
85,2019-11-13 23:52:00,329,16,15,1,Green,B,Boston University Central,Boston University East,217.80787051563746,,baseline
14,2019-12-09 07:16:00,2695,121,15,-1,Green,B,Boston University Central,Boston University East,217.80787051563746,,rush_hour
14,2019-12-09 07:16:00,2695,121,15,-1,Green,B,Boston University Central,Boston University East,217.80787051563746,,rush_hour
87,2019-12-09 08:32:00,1220,142,15,1,Green,B,Boston University Central,Boston University East,217.80787051563746,,rush_hour
87,2019-12-09 08:32:00,1220,142,15,1,Green,B,Boston University Central,Boston University East,217.80787051563746,,rush_hour
12,2019-11-12 22:21:00,343,29,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,baseline
69,2019-11-12 23:21:00,497,46,17,1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,baseline
70,2019-11-12 23:22:00,409,39,17,1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,baseline
31,2019-11-13 22:55:00,445,9,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,baseline
32,2019-11-13 22:56:00,407,28,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,baseline
16,2019-12-09 07:18:00,1549,82,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,rush_hour
17,2019-12-09 07:19:00,1181,68,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,rush_hour
16,2019-12-09 07:18:00,1549,82,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,rush_hour
17,2019-12-09 07:19:00,1181,68,17,-1,Green,B,Boston University West,Boston University Central,540.1111426598058,2,rush_hour
